Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
2010-09-22,22047.7109375,22229.1796875,22021.599609375,22077.380859375,1308382700
2010-09-24,22119.4296875,22155.669921875,21956.759765625,21972.880859375,1297378000
2010-09-27,22340.83984375,22407.23046875,22292.5390625,22351.330078125,1522320100
2010-09-28,22109.94921875,22371.599609375,22091.130859375,22329.8203125,1534385300
2010-09-29,22378.669921875,22439.189453125,22300.08984375,22314.560546875,1945557600
2010-09-30,22358.169921875,22381.330078125,22202.4296875,22287.080078125,2329902800
2010-10-04,22618.66015625,22734.880859375,22542.359375,22542.359375,2591989000
2010-10-05,22639.140625,22670.810546875,22504.05078125,22532.0390625,1820436400
2010-10-06,22880.41015625,23023.130859375,22872.419921875,23006.19921875,3266486800
2010-10-07,22884.3203125,22996.73046875,22824.05078125,22996.73046875,2175196000
2010-10-08,22944.1796875,23093.76953125,22861.150390625,22861.150390625,1559428700
2010-10-11,23207.310546875,23302.2890625,23151.619140625,23169.130859375,2067039600
2010-10-12,23121.69921875,23254.140625,23055.609375,23161.2109375,1655482800
2010-10-13,23457.689453125,23471.66015625,23035.5703125,23329.3203125,2514523800
2010-10-14,23852.169921875,23866.869140625,23614.400390625,23685.259765625,4144523600
2010-10-15,23757.630859375,23862.5390625,23650.30078125,23733.7890625,3594968800
2010-10-18,23469.380859375,23716.48046875,23467.44921875,23693.119140625,2263839600
2010-10-19,23763.73046875,23768.08984375,23551.310546875,23551.310546875,1616146200
2010-10-20,23556.5,23689.990234375,23307.490234375,23423.8203125,2639446200
2010-10-21,23649.48046875,23736.7890625,23450.830078125,23736.7890625,1713519600
2010-10-22,23517.5390625,23667.419921875,23465.759765625,23647.3203125,1259332100
2010-10-25,23627.91015625,23781.880859375,23519.16015625,23551.140625,1441732700
2010-10-26,23601.240234375,23727.630859375,23546.330078125,23727.630859375,1401312000
2010-10-27,23164.580078125,23708.669921875,23148.1796875,23543.73046875,1882652400
2010-10-28,23210.859375,23290.5390625,23136.970703125,23290.5390625,1333725400
2010-10-29,23096.3203125,23222.349609375,22880.6796875,23177.689453125,1905046800
2010-11-01,23652.939453125,23656.650390625,23366.8203125,23366.8203125,1709508800
2010-11-02,23671.419921875,23724.869140625,23566.880859375,23608.1796875,1622167200
